paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
7814,crohn disease,C0010346,Disease or Syndrome,OCCURS_IN,anastomosis,C0332853,Acquired Abnormality,False,True
7814,fistulas,C0016169,Anatomical Abnormality,CONNECTED_TO,urinary bladder,C0005682,"Body Part, Organ, or Organ Component",False,True
7814,fistulas,C0016169,Anatomical Abnormality,CONNECTED_TO,vagina,C0042232,"Body Part, Organ, or Organ Component",False,True
7814,fistulas,C0016169,Anatomical Abnormality,CONNECTED_TO,perianal skin,C1704244,"Body Part, Organ, or Organ Component",False,True
7815,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,uveitis,C0042164,Disease or Syndrome,False,True
7815,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,migratory polyarthritis,C0240344,Disease or Syndrome,False,True
7815,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,sacroiliitis,C0574960,Disease or Syndrome,False,True
7815,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,ankylosing spondylitis,C0038013,Disease or Syndrome,False,True
7815,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,erythema nodosum,C0014743,Disease or Syndrome,False,True
7815,crohn disease,C0010346,Disease or Syndrome,EXHIBITS,clubbing,C0149651,Anatomical Abnormality,False,True
7815,colonic crohn disease,C0156147,Disease or Syndrome,CAUSES,colonic adenocarcinoma,C0338106,Neoplastic Process,False,True
7821,inflammation,C0021368,Pathologic Function,LOCATION_OF,mucosa,C0026724,Tissue,False,True
7824,ulcerative colitis,C0009324,Disease or Syndrome,IS_A,relapsing disorder,C0035021,Disease or Syndrome,False,True
7824,ulcerative colitis,C0009324,Disease or Syndrome,EXHIBITS,bloody diarrhea,C0151594,Disease or Syndrome,False,True
7824,bloody diarrhea,C0151594,Disease or Syndrome,MANIFESTATION_OF,attacks,C1261512,Social Behavior,False,True
7824,defecation,C0011135,Organism Function,MANAGES,abdominal pain,C0000737,Sign or Symptom,False,True
7824,defecation,C0011135,Organism Function,MANAGES,cramps,C0026821,Sign or Symptom,False,True
7825,smoking cessation,C0085134,Individual Behavior,OCCURS_IN,patients,C0030705,Patient or Disabled Group,False,True
7825,smoking,C0037369,Individual Behavior,MANAGES,ulcerative colitis,C0009324,Disease or Syndrome,False,True
7826,ulcerative colitis,C0009324,Disease or Syndrome,EXHIBITS,complications,C0009566,Pathologic Function,False,True
7826,colonic crohn disease,C0156147,Disease or Syndrome,EXHIBITS,complications,C0009566,Pathologic Function,False,True
7826,neoplasia,C0027651,Neoplastic Process,IS_A,complications,C0009566,Pathologic Function,False,True
7826,dysplasia,C0334044,Pathologic Function,DEVELOPMENTAL_FORM_OF,neoplasia,C0027651,Neoplastic Process,False,True
7828,patients,C0030705,Patient or Disabled Group,EXHIBITS,pancolitis,C0868908,Disease or Syndrome,False,True
7830,inflammation,C0021368,Pathologic Function,EXHIBITS,neutrophils,C0027950,Cell,False,True
7830,inflammation,C0021368,Pathologic Function,CAUSES,carcinogenesis,C0596263,Neoplastic Process,False,True
7831,patients,C0030705,Patient or Disabled Group,EXHIBITS,primary sclerosing cholangitis,C0566602,Disease or Syndrome,False,True
7831,surveillance programs,C0733511,Health Care Activity,USES,mucosal biopsy,C0852695,Diagnostic Procedure,False,True
7831,dysplasia,C0334044,Pathologic Function,OCCURS_IN,mucosa,C0026724,Tissue,False,True
7838,polyps,C0032584,Anatomical Abnormality,OCCURS_IN,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7838,polyps,C0032584,Anatomical Abnormality,OCCURS_IN,esophagus,C0014876,"Body Part, Organ, or Organ Component",False,True
7838,polyps,C0032584,Anatomical Abnormality,OCCURS_IN,small intestine,C0021852,"Body Part, Organ, or Organ Component",False,True
7838,stalks,C0935572,Mental or Behavioral Dysfunction,PROPERTY_OF,polyps,C0032584,Anatomical Abnormality,False,True
7838,sessile polyps,C0522621,Disease or Syndrome,EXHIBITS,enlargement,C1293134,Therapeutic or Preventive Procedure,False,True
7838,proliferation,C0334094,Pathologic Function,ADJACENT_TO,polyp,C0032584,Anatomical Abnormality,False,True
7838,traction,C0040597,Therapeutic or Preventive Procedure,PRODUCES,stalk,C0935572,Mental or Behavioral Dysfunction,False,True
7838,adenoma,C0001430,Neoplastic Process,IS_A,neoplastic polyp,C1334941,Neoplastic Process,False,True
7838,hamartoma,C0018552,Neoplastic Process,IS_A,intestinal polyps,C0021846,Anatomical Abnormality,False,True
7838,hyperplasia,C0020507,Pathologic Function,IS_A,intestinal polyps,C0021846,Anatomical Abnormality,False,True
7839,patients,C0030705,Patient or Disabled Group,EXHIBITS,rectal bleeding,C0018932,Disease or Syndrome,False,True
7839,patients,C0030705,Patient or Disabled Group,EXHIBITS,mucus discharge,C0333273,Body Substance,False,True
7840,hamartomatous polyps,C3272802,Disease or Syndrome,PART_OF,acquired syndromes,C0263859,Disease or Syndrome,False,True
7841,hamartomas,C0018552,Neoplastic Process,CONSISTS_OF,cell types,C0007634,Cell,False,True
7841,hamartomas,C0018552,Neoplastic Process,IS_A,polyp,C0032584,Anatomical Abnormality,False,True
7841,hamartomatous polyposis syndromes,C3272802,Disease or Syndrome,ASSOCIATED_WITH,intestinal,C0021853,"Body Part, Organ, or Organ Component",False,True
7841,hamartomatous polyposis syndromes,C3272802,Disease or Syndrome,ASSOCIATED_WITH,extraintestinal,C0021853,"Body Part, Organ, or Organ Component",False,True
7842,juvenile polyps,C0221273,Neoplastic Process,IS_A,hamartomatous polyp,C0334092,Neoplastic Process,False,True
7842,individuals,C0027361,Population Group,EXHIBITS,autosomal dominant syndrome,C5200540,Disease or Syndrome,False,True
7842,autosomal dominant syndrome,C5200540,Disease or Syndrome,CONSISTS_OF,juvenile polyposis,C0345893,Neoplastic Process,False,True
7842,juvenile polyps,C0221273,Neoplastic Process,OCCURS_IN,rectum,C0034896,"Body Part, Organ, or Organ Component",False,True
7842,polyp,C0032584,Anatomical Abnormality,TRAVERSES,anal sphincter,C0002760,"Body Part, Organ, or Organ Component",False,True
7842,adenocarcinoma,C0001418,Neoplastic Process,OCCURS_IN,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7843,colectomy,C0009274,Therapeutic or Preventive Procedure,MANAGES,hemorrhage,C0019080,Pathologic Function,False,True
7846,peutz-jeghers syndrome,C0031269,Disease or Syndrome,IS_A,autosomal dominant disorder,C3899989,Disease or Syndrome,False,True
7846,peutz-jeghers syndrome,C0031269,Disease or Syndrome,CONSISTS_OF,multiple gastrointestinal hamartomatous polyps,C0334294,Neoplastic Process,False,True
7846,peutz-jeghers syndrome,C0031269,Disease or Syndrome,CONSISTS_OF,mucocutaneous hyperpigmentation,C0162834,Pathologic Function,False,True
7847,cancers,C0006826,Neoplastic Process,OCCURS_IN,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7847,cancers,C0006826,Neoplastic Process,OCCURS_IN,lung,C0024109,"Body Part, Organ, or Organ Component",False,True
7847,cancers,C0006826,Neoplastic Process,OCCURS_IN,ovaries,C0029939,"Body Part, Organ, or Organ Component",False,True
7847,cancers,C0006826,Neoplastic Process,OCCURS_IN,uterus,C0042149,"Body Part, Organ, or Organ Component",False,True
7847,cancers,C0006826,Neoplastic Process,OCCURS_IN,testes,C0021358,"Body Part, Organ, or Organ Component",False,True
7847,loss-of-function mutations,C4505106,Genetic Function,AFFECTS,lkb1/stk11 gene,C1706389,Gene or Genome,False,True
7847,loss-of-function mutations,C4505106,Genetic Function,OCCURS_IN,patients,C0030705,Patient or Disabled Group,False,True
7847,patients,C0030705,Patient or Disabled Group,EXHIBITS,familial form,C0015576,Family Group,False,True
7847,familial form,C0015576,Family Group,DERIVATIVE_OF,peutz-jeghers syndrome,C0031269,Disease or Syndrome,False,True
7847,alterned metabolism,C0025519,Organism Function,ASSOCIATED_WITH,cell growth,C0007595,Cell Function,False,True
7847,intestinal polyps,C0021846,Anatomical Abnormality,OCCURS_IN,small intestine,C0021852,"Body Part, Organ, or Organ Component",False,True
7847,intestinal polyps,C0021846,Anatomical Abnormality,OCCURS_IN,stomach,C0038351,"Body Part, Organ, or Organ Component",False,True
7847,intestinal polyps,C0021846,Anatomical Abnormality,OCCURS_IN,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7847,intestinal polyps,C0021846,Anatomical Abnormality,OCCURS_IN,bladder,C0005682,"Body Part, Organ, or Organ Component",False,True
7847,intestinal polyps,C0021846,Anatomical Abnormality,OCCURS_IN,lungs,C0024109,"Body Part, Organ, or Organ Component",False,True
7847,gross evaluation,C0220825,Health Care Activity,EVALUATION_OF,polyps,C0032584,Anatomical Abnormality,False,True
7847,network,C0150775,Population Group,CONSISTS_OF,connective tissue,C0009780,Tissue,False,True
7847,network,C0150775,Population Group,CONSISTS_OF,smooth muscle,C1267092,Tissue,False,True
7847,network,C0150775,Population Group,CONSISTS_OF,lamina propria,C1179187,Tissue,False,True
7847,network,C0150775,Population Group,CONSISTS_OF,glands,C1285092,"Body Part, Organ, or Organ Component",False,True
7849,colonic hyperplastic polyps,C0742608,Disease or Syndrome,IS_A,epithelial proliferations,C1326341,Cell Function,False,True
7849,shedding,C0162633,Pathologic Function,PROCESS_OF,epithelial cells,C0014597,Cell,False,True
7851,colonic adenomas,C4551463,Neoplastic Process,IS_A,neoplastic polyps,C1334941,Neoplastic Process,False,True
7851,colonic adenomas,C4551463,Neoplastic Process,IS_A,benign polyps,C0747742,Disease or Syndrome,False,True
7851,colonic adenomas,C4551463,Neoplastic Process,CAUSES,colorectal adenocarcinomas,C1319315,Neoplastic Process,False,True
7852,colorectal adenomas,C1302401,Neoplastic Process,EXHIBITS,epithelial dysplasia,C0878500,Neoplastic Process,False,True
7852,colorectal adenomas,C1302401,Neoplastic Process,IS_A,polyps,C0032584,Anatomical Abnormality,False,True
7852,screening colonoscopy,C1882982,Diagnostic Procedure,OCCURS_IN,adults,C0001675,Age Group,False,True
7872,syndromes,C0039082,Disease or Syndrome,ASSOCIATED_WITH,colonic polyps,C0009376,Anatomical Abnormality,False,True
7874,familial adenomatous polyposis,C0032580,Neoplastic Process,IS_A,autosomal dominant disorder,C3899989,Disease or Syndrome,False,True
7874,fap,C0032580,Neoplastic Process,EXHIBITS,colorectal adenomas,C1302401,Neoplastic Process,False,True
7874,mutations,C0026882,Genetic Function,CAUSES,familial adenomatous polyposis,C0032580,Neoplastic Process,False,True
7874,mutations,C0026882,Genetic Function,OCCURS_IN,apc,C0003315,Cell,False,True
7874,polyps,C0032584,Anatomical Abnormality,INDICATES,fap,C0032580,Neoplastic Process,False,True
7875,prophylactic colectomy,C2191320,Therapeutic or Preventive Procedure,IS_A,standard therapy,C2936643,Health Care Activity,False,True
7875,apc,C0003315,Cell,CAUSES,fap,C0032580,Neoplastic Process,False,True
7875,gardner syndrome,C0017097,Disease or Syndrome,IS_A,fap,C0032580,Neoplastic Process,False,True
7875,turcot syndrome,C0265325,Disease or Syndrome,IS_A,fap,C0032580,Neoplastic Process,False,True
7875,gardner syndrome,C0017097,Disease or Syndrome,EXHIBITS,osteomas,C0029440,Neoplastic Process,False,True
7875,osteomas,C0029440,Neoplastic Process,LOCATION_OF,mandible,C0024687,"Body Part, Organ, or Organ Component",False,True
7875,osteomas,C0029440,Neoplastic Process,LOCATION_OF,skull,C0037303,"Body Part, Organ, or Organ Component",False,True
7875,osteomas,C0029440,Neoplastic Process,LOCATION_OF,long bones,C0222647,"Body Part, Organ, or Organ Component",False,True
7875,gardner syndrome,C0017097,Disease or Syndrome,EXHIBITS,epidermal cysts,C0014511,Anatomical Abnormality,False,True
7875,gardner syndrome,C0017097,Disease or Syndrome,EXHIBITS,desmoid,C0079218,Neoplastic Process,False,True
7875,gardner syndrome,C0017097,Disease or Syndrome,EXHIBITS,thyroid tumors,C0040136,Neoplastic Process,False,True
7875,gardner syndrome,C0017097,Disease or Syndrome,EXHIBITS,supernumerary teeth,C0040457,Anatomical Abnormality,False,True
7875,turcot syndrome,C0265325,Disease or Syndrome,EXHIBITS,intestinal adenomas,C1302392,Neoplastic Process,False,True
7875,turcot syndrome,C0265325,Disease or Syndrome,EXHIBITS,tumors,C0027651,Neoplastic Process,False,True
7875,tumors,C0027651,Neoplastic Process,LOCATION_OF,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
7878,patients,C0030705,Patient or Disabled Group,EXHIBITS,turcot syndrome,C0265325,Disease or Syndrome,False,True
7878,turcot syndrome,C0265325,Disease or Syndrome,EXHIBITS,mutations,C0026882,Genetic Function,False,True
7878,mutations,C0026882,Genetic Function,PROPERTY_OF,apc gene,C0162832,Gene or Genome,False,True
7878,turcot syndrome,C0265325,Disease or Syndrome,EXHIBITS,medulloblastomas,C0025149,Neoplastic Process,False,True
7878,genes,C0017337,Gene or Genome,PERFORMS,dna repair,C0012899,Genetic Function,False,True
7878,mutations,C0026882,Genetic Function,CAUSES,glioblastomas,C0017636,Neoplastic Process,False,True
7878,patients,C0030705,Patient or Disabled Group,EXHIBITS,adenomas,C0001430,Neoplastic Process,False,True
7878,mutations,C0026882,Genetic Function,OCCURS_IN,base excision repair gene,C5668298,Cell or Molecular Dysfunction,False,True
7878,mutations,C0026882,Genetic Function,OCCURS_IN,mutyh,C1259661,"Amino Acid, Peptide, or Protein",False,True
7879,hereditary nonpolyposis colorectal cancer,C1333990,Neoplastic Process,IS_A,hnpcc,C0252642,"Amino Acid, Peptide, or Protein",False,True
7879,lynch syndrome,C1333990,Neoplastic Process,IS_A,hnpcc,C0252642,"Amino Acid, Peptide, or Protein",False,True
7879,cancers,C0006826,Neoplastic Process,LOCATION_OF,ureters,C0041951,"Body Part, Organ, or Organ Component",False,True
7881,colon cancers,C0007102,Neoplastic Process,OCCURS_IN,hnpcc,C0252642,"Amino Acid, Peptide, or Protein",False,True
7881,colon cancers,C0007102,Neoplastic Process,LOCATION_OF,right colon,C1305188,"Body Part, Organ, or Organ Component",False,True
7882,adenomas,C0001430,Neoplastic Process,OCCURS_IN,hnpcc,C0252642,"Amino Acid, Peptide, or Protein",False,True
7882,sessile serrated adenomas,C2732618,Neoplastic Process,ASSOCIATED_WITH,hnpcc,C0252642,"Amino Acid, Peptide, or Protein",False,True
7882,adenocarcinomas,C0001418,Neoplastic Process,PRODUCES,mucin,C0026682,"Amino Acid, Peptide, or Protein",False,True
7883,mutations,C0026882,Genetic Function,PROPERTY_OF,apc,C0003315,Cell,False,True
7883,mutations,C0026882,Genetic Function,OCCURS_IN,fap,C0032580,Neoplastic Process,False,True
7883,germ line mutations,C0206530,Genetic Function,CAUSES,hnpcc,C0252642,"Amino Acid, Peptide, or Protein",False,True
7883,proteins,C0033684,"Amino Acid, Peptide, or Protein",PERFORMS,detection,C1511790,Therapeutic or Preventive Procedure,False,True
7883,proteins,C0033684,"Amino Acid, Peptide, or Protein",PERFORMS,excision,C0015252,Therapeutic or Preventive Procedure,False,True
7883,proteins,C0033684,"Amino Acid, Peptide, or Protein",PERFORMS,repair,C0043240,Organism Function,False,True
7883,detection,C1511790,Therapeutic or Preventive Procedure,OCCURS_IN,dna replication,C0598312,Genetic Function,False,True
7883,excision,C0015252,Therapeutic or Preventive Procedure,OCCURS_IN,dna replication,C0598312,Genetic Function,False,True
7883,repair,C0043240,Organism Function,OCCURS_IN,dna replication,C0598312,Genetic Function,False,True
7883,hnpcc,C0252642,"Amino Acid, Peptide, or Protein",ASSOCIATED_WITH,msh2,C0879290,Gene or Genome,False,True
7883,patients,C0030705,Patient or Disabled Group,EXHIBITS,dna repair gene,C1333237,Gene or Genome,False,True
7883,patients,C0030705,Patient or Disabled Group,EXHIBITS,allele,C0002085,Gene or Genome,False,True
7883,mutations,C0026882,Genetic Function,LOCATION_OF,regions,C0242961,Nucleotide Sequence,False,True
7883,regions,C0242961,Nucleotide Sequence,CONTAINS,dna sequences,C0162326,Nucleotide Sequence,False,True
7883,dna sequences,C0162326,Nucleotide Sequence,IS_A,microsatellite dna,C1519302,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
7883,genome,C0017428,Gene or Genome,CONTAINS,microsatellites,C1519302,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
7883,microsatellites,C1519302,"Nucleic Acid, Nucleoside, or Nucleotide",EXHIBITS,expansion,C0007595,Cell Function,False,True
7883,expansion,C0007595,Cell Function,OCCURS_IN,dna replication,C0598312,Genetic Function,False,True
7883,mutations,C0026882,Genetic Function,LOCATION_OF,microsatellites,C1519302,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
7883,mutations,C0026882,Genetic Function,OCCURS_IN,hnpcc,C0252642,"Amino Acid, Peptide, or Protein",False,True
7884,adenocarcinoma,C0001418,Neoplastic Process,LOCATION_OF,colon,C0009368,"Body Part, Organ, or Organ Component",False,True
7884,malignancy,C0006826,Neoplastic Process,LOCATION_OF,gastrointestinal tract,C0017189,Body System,False,True
7884,malignant tumors,C0006826,Neoplastic Process,LOCATION_OF,small intestine,C0021852,"Body Part, Organ, or Organ Component",False,True
7884,malignant small-intestinal tumors,C0346627,Neoplastic Process,CONSISTS_OF,adenocarcinomas,C0001418,Neoplastic Process,False,True
7884,malignant small-intestinal tumors,C0346627,Neoplastic Process,CONSISTS_OF,carcinoid,C0007095,Neoplastic Process,False,True
7884,malignant small-intestinal tumors,C0346627,Neoplastic Process,CONSISTS_OF,lymphomas,C0024299,Neoplastic Process,False,True
7884,malignant small-intestinal tumors,C0346627,Neoplastic Process,CONSISTS_OF,sarcomas,C1261473,Neoplastic Process,False,True
7885,colorectal adenocarcinoma,C1319315,Neoplastic Process,CAUSES,deaths,C0011065,Organism Function,False,True
7885,colorectal adenocarcinoma,C1319315,Neoplastic Process,IS_A,cancer,C0006826,Neoplastic Process,False,True
